NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
13,-0.6564814814814748,2.0537037037036936,-0.5462962962962992,14.80313980971257,0.002695595542010678,0.0008070658201955183,True,0.0,75.11883544921875,3.828424024843935,28
14,-0.6092592592592538,1.764814814814807,-0.36851851851852074,13.850469515877363,0.0005525807156240756,0.0020009670493557064,False,0.0010009670493557063,80.86823201179504,14.21426117141148,30
15,-0.6092592592592538,1.764814814814807,-0.36851851851852074,13.850469515877363,0.0005525807156240756,0.0020009670493557064,False,0.0010009670493557063,85.7444498538971,14.21426117141148,31
16,-0.6109053497942325,1.9652263374485508,-0.43847736625514655,12.936654619356808,0.0004225755901688615,0.0011625390702265648,False,0.00016253907022656475,91.21576046943665,2.2918619434501237,33
17,-0.6109053497942325,1.9652263374485508,-0.43847736625514655,12.936654619356808,0.0004225755901688615,0.0011625390702265648,False,0.00016253907022656475,95.93542695045471,2.2918619434501237,34
18,-0.5982624599908484,2.052806355738445,-0.5141175125743054,12.737358380828011,0.0005501950827190049,0.0009246237307496408,True,0.0,101.4935667514801,29.03545936478137,36
19,-0.5696692577350941,2.1908741045572224,-0.5381039475689711,12.522255841329056,0.0005270832412386571,0.000688476955530537,True,0.0,106.94511246681213,27.83461270559927,38
20,-0.5696692577350941,2.1908741045572224,-0.5381039475689711,12.522255841329056,0.0005270832412386571,0.000688476955530537,True,0.0,112.35399603843689,27.83461270559927,40
21,-0.5517726803163401,2.192272731121602,-0.5644164168741245,12.507980009879164,0.0005694039054608011,0.0007023907508292293,True,0.0,117.71171307563782,28.214727184361,42
22,-0.5517726803163401,2.192272731121602,-0.5644164168741245,12.507980009879164,0.0005694039054608011,0.0007023907508292293,True,0.0,123.38093948364258,28.214727184361,44
23,-0.49957708146340973,2.346477060717926,-0.5697845927393663,12.277245735253295,0.00041217040146591114,0.0005399619068859884,True,0.0,128.8963851928711,1.5213312587080892,46
24,-0.49957708146340973,2.346477060717926,-0.5697845927393663,12.277245735253295,0.00041217040146591114,0.0005399619068859884,True,0.0,133.8658173084259,1.5213312587080892,48
25,-0.49957708146340973,2.346477060717926,-0.5697845927393663,12.277245735253295,0.00041217040146591114,0.0005399619068859884,True,0.0,138.2823417186737,1.5213312587080892,49
26,-0.4351907243701474,2.487342062665462,-0.6463959663443388,12.083364371126455,0.0007070986741761166,0.0004597364839604712,True,0.0,143.73812317848206,27.47628442731849,51
27,-0.354401923261463,2.7796141410805637,-0.6757505772042462,11.725924819887931,0.0022084288333737473,0.00023667081025380288,True,0.0,149.29838824272156,1.8607698000999782,53
28,-0.354401923261463,2.7796141410805637,-0.6757505772042462,11.725924819887931,0.0022084288333737473,0.00023667081025380288,True,0.0,153.54827284812927,1.8607698000999782,54
29,-0.1267054927075515,3.319283778679095,-0.85546193039303,11.144955211252151,0.02516725898514355,7.213075603706987e-05,True,0.0,158.46971201896667,2.114252043418444,56
30,0.053007024768519706,3.8694954907976573,-0.9113051472317761,10.517535278433606,0.03283072344665666,5.859185703227521e-05,True,0.0,163.84222078323364,25.53220319503763,58
31,0.053007024768519706,3.8694954907976573,-0.9113051472317761,10.517535278433606,0.03283072344665666,5.859185703227521e-05,True,0.0,168.37865233421326,25.53220319503763,59
32,0.685972125786325,5.529864897984913,-1.3707264541125044,7.8728862421857855,0.1304604013660467,4.058582568688962e-06,False,0.03046040136604669,173.50718641281128,19.901826737171593,61
33,0.6532694245457352,5.547165754288811,-1.3028661577672842,7.866521405552869,0.1203202156107171,5.241555583790358e-06,False,0.02032021561071709,178.63922762870789,0.7686946133386047,63
34,0.6532694245457352,5.547165754288811,-1.3028661577672842,7.866521405552869,0.1203202156107171,5.241555583790358e-06,False,0.02032021561071709,183.3659372329712,0.7686946133386047,64
35,0.39592693236148474,4.791592329340833,-1.140329893681106,8.263281799723206,0.08695647715673208,1.58670696349672e-05,True,0.0,188.4538917541504,22.089513533147297,66
36,0.5983580918393477,5.405331725353715,-1.2143851191941013,7.920408928257368,0.09887750931766802,8.74056703759063e-06,True,0.0,193.40009570121765,0.8937317448229224,68
37,0.5983580918393477,5.405331725353715,-1.2143851191941013,7.920408928257368,0.09887750931766802,8.74056703759063e-06,True,0.0,198.61916089057922,0.8937317448229224,70
38,0.5983580918393477,5.405331725353715,-1.2143851191941013,7.920408928257368,0.09887750931766802,8.74056703759063e-06,True,0.0,203.9853789806366,0.8937317448229224,72
39,0.7481688062982971,5.941914844868499,-1.2744249991044674,7.654800489899227,0.11336040062098185,3.136930952996053e-06,False,0.013360400620981844,209.22119784355164,1.0900611535079954,74
40,0.7481688062982971,5.941914844868499,-1.2744249991044674,7.654800489899227,0.11336040062098185,3.136930952996053e-06,False,0.013360400620981844,214.65157628059387,1.0900611535079954,76
41,0.9924212180412284,6.681244666841177,-1.3337206076044739,7.22490390775082,0.115380674160597,2.575181311859076e-06,False,0.015380674160596991,219.6712291240692,11.119995555841239,78
42,0.9924212180412284,6.681244666841177,-1.3337206076044739,7.22490390775082,0.115380674160597,2.575181311859076e-06,False,0.015380674160596991,224.15483736991882,11.119995555841239,79
43,1.2906679499903384,7.775293200286676,-1.3949242763606855,5.539099874571445,0.12463799981238531,1.0051416781120537e-06,False,0.024637999812385306,229.01032519340515,0.2582147528377124,81
44,1.2906679499903384,7.775293200286676,-1.3949242763606855,5.539099874571445,0.12463799981238531,1.0051416781120537e-06,False,0.024637999812385306,233.6853289604187,0.2582147528377124,82
45,1.7395762812331175,9.232581572664486,-1.455329548044058,5.176926697089736,0.12175135751733457,4.0616431473683434e-07,False,0.021751357517334563,238.96247839927673,0.25941763921060385,84
46,1.7395762812331175,9.232581572664486,-1.455329548044058,5.176926697089736,0.12175135751733457,4.0616431473683434e-07,False,0.021751357517334563,243.35385823249817,0.25941763921060385,85
47,1.7395762812331175,9.232581572664486,-1.455329548044058,5.176926697089736,0.12175135751733457,4.0616431473683434e-07,False,0.021751357517334563,248.40595269203186,0.25941763921060385,87
48,1.8167634613980468,9.565124930667373,-1.4191279959578296,5.095555184956841,0.11692483244541299,3.2591500509493443e-07,False,0.016924832445412985,253.8521649837494,0.29866602358322525,89
49,1.8167634613980468,9.565124930667373,-1.4191279959578296,5.095555184956841,0.11692483244541299,3.2591500509493443e-07,False,0.016924832445412985,259.1488389968872,0.29866602358322525,91
50,1.8167634613980468,9.565124930667373,-1.4191279959578296,5.095555184956841,0.11692483244541299,3.2591500509493443e-07,False,0.016924832445412985,264.52558422088623,0.29866602358322525,93
51,1.8167634613980468,9.565124930667373,-1.4191279959578296,5.095555184956841,0.11692483244541299,3.2591500509493443e-07,False,0.016924832445412985,269.1781232357025,0.29866602358322525,94
52,1.7446753817463425,9.357742061875314,-1.3580548808618955,5.141174590020948,0.10983050426138205,3.566626429751807e-07,False,0.009830504261382045,274.6521010398865,0.30259498795863915,96
53,1.9465394762723531,9.963868126428707,-1.4010932366931037,4.990647396681265,0.11055179429266601,2.593306016596131e-07,False,0.010551794292666006,279.9951603412628,0.3598283475266418,98
54,1.8843987080834537,9.893981167885299,-1.345983029125271,5.006537522730532,0.1081932363521102,2.5897708533229036e-07,False,0.008193236352110195,284.80448603630066,0.3715422013577446,100
55,1.9003122493367193,9.911935973458842,-1.317626101829017,4.992821754369114,0.10260461873971127,2.5414447357707814e-07,False,0.0026046187397112674,289.52645683288574,0.3943827379345059,102
56,1.9003122493367193,9.911935973458842,-1.317626101829017,4.992821754369114,0.10260461873971127,2.5414447357707814e-07,False,0.0026046187397112674,294.6095817089081,0.3943827379345059,104
57,1.9003122493367193,9.911935973458842,-1.317626101829017,4.992821754369114,0.10260461873971127,2.5414447357707814e-07,False,0.0026046187397112674,299.4143068790436,0.3943827379345059,106
58,1.9003122493367193,9.911935973458842,-1.317626101829017,4.992821754369114,0.10260461873971127,2.5414447357707814e-07,False,0.0026046187397112674,303.7095642089844,0.3943827379345059,107
59,1.8693368476149788,10.00348466592881,-1.23066956539428,4.960704535888785,0.09730069176139275,2.2728205473221408e-07,True,0.0034846659288092496,308.4752504825592,0.45156238913274727,109
60,1.8693368476149788,10.00348466592881,-1.23066956539428,4.960704535888785,0.09730069176139275,2.2728205473221408e-07,True,0.0034846659288092496,313.0790362358093,0.45156238913274727,110
61,1.8693368476149788,10.00348466592881,-1.23066956539428,4.960704535888785,0.09730069176139275,2.2728205473221408e-07,True,0.0034846659288092496,317.8697726726532,0.45156238913274727,112
62,1.8693368476149788,10.00348466592881,-1.23066956539428,4.960704535888785,0.09730069176139275,2.2728205473221408e-07,True,0.0034846659288092496,323.18710017204285,0.45156238913274727,114
63,1.7714716832753234,9.961950740350595,-1.0585678617407517,4.940654826498467,0.08406951726805746,2.077967888869381e-07,True,0.0,328.29266119003296,0.5525468544408402,116
64,1.7714716832753234,9.961950740350595,-1.0585678617407517,4.940654826498467,0.08406951726805746,2.077967888869381e-07,True,0.0,333.4511001110077,0.5525468544408402,118
65,1.7714716832753234,9.961950740350595,-1.0585678617407517,4.940654826498467,0.08406951726805746,2.077967888869381e-07,True,0.0,339.19598150253296,0.5525468544408402,120
66,1.7714716832753234,9.961950740350595,-1.0585678617407517,4.940654826498467,0.08406951726805746,2.077967888869381e-07,True,0.0,344.54442596435547,0.5525468544408402,122
67,1.7714716832753234,9.961950740350595,-1.0585678617407517,4.940654826498467,0.08406951726805746,2.077967888869381e-07,True,0.0,348.396493434906,0.5525468544408402,123
68,1.6628207960278312,10.00613667869803,-0.8388037692561086,4.869254977685329,0.06917554192884594,1.7414556530148673e-07,True,0.006136678698030806,352.7342233657837,0.7461106422336925,125
69,1.5477940396008538,9.910214016686524,-0.6538492461740057,4.82191225489474,0.05515674754297701,1.617684305399436e-07,True,0.0,356.9835612773895,0.9274566768217971,127
70,1.5477940396008538,9.910214016686524,-0.6538492461740057,4.82191225489474,0.05515674754297701,1.617684305399436e-07,True,0.0,360.78970646858215,0.9274566768217971,128
71,1.2423997406674028,9.999173542285838,-0.05598181602734531,4.334998854611582,0.01929216689317123,9.783491472514783e-08,True,0.0,365.1005380153656,1.2140190467961889,130
72,1.2423997406674028,9.999173542285838,-0.05598181602734531,4.334998854611582,0.01929216689317123,9.783491472514783e-08,True,0.0,369.08691692352295,1.2140190467961889,131
73,1.2423997406674028,9.999173542285838,-0.05598181602734531,4.334998854611582,0.01929216689317123,9.783491472514783e-08,True,0.0,372.8923170566559,1.2140190467961889,132
74,0.8564366627303044,9.975522055258836,0.656846185084759,4.304395857986111,3.3418252212236946e-08,5.455329632475525e-08,True,0.0,377.14499831199646,0.5305216869079987,134
75,0.8564366627303044,9.975522055258836,0.656846185084759,4.304395857986111,3.3418252212236946e-08,5.455329632475525e-08,True,0.0,380.9628801345825,0.5305216869079987,135
76,0.8564366627303044,9.975522055258836,0.656846185084759,4.304395857986111,3.3418252212236946e-08,5.455329632475525e-08,True,0.0,385.4084143638611,0.5305216869079987,137
77,0.3259363790012424,9.887033860927062,1.6288269533601736,4.26060371642667,1.4140136930490101e-08,2.2159067691873702e-08,True,0.0,389.72036051750183,0.3177738062377351,139
78,-0.03629611374543984,9.961400900300543,2.3286218275583384,4.165087099454889,6.205159222554446e-09,9.392220778892124e-09,True,0.0,393.96997332572937,0.2699289047001661,141
79,-0.6472092318368934,9.878248306756802,3.438972991633369,3.9964250464611113,1.3382459610514307e-09,1.9116376259731283e-09,True,0.0,398.24838280677795,0.27044877778113763,143
80,-2.0704422920416996,9.775638957466732,6.082729402382363,3.4413367281957727,1.2800871473930125e-13,1.617594946878853e-13,True,0.0,402.5957238674164,0.26853097900614703,145
81,-3.4058203956265176,9.84122044266995,8.592670314853724,3.111357017118324,0.00770767517836126,1.7676526908871892e-11,True,0.0,406.8364169597626,0.2869203643558075,147
82,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,411.3563868999481,2.214425743030562,149
83,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,415.60353326797485,2.214425743030562,151
84,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,420.09136176109314,2.214425743030562,153
85,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,424.3627414703369,2.214425743030562,155
86,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,428.6391363143921,2.214425743030562,157
87,-4.0460184992579675,9.702004237628447,9.747626645021297,3.060730123581728,0.01734370546714141,-4.078053450484731e-10,True,0.0,432.8926453590393,2.214425743030562,159
88,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,437.32897758483887,2.223909577639336,161
89,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,441.6290738582611,2.223909577639336,163
