h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,0.08583723415265643,0.08518055628052397,0.0003123512307788012,0.0031235123077880123,0.0032833893606622894
0.01,0.08555749207191751,0.085491959588334,3.260915003988618e-05,0.003260915003988618,0.00327662417917568
0.001,0.08552816807092983,0.08552158846114911,3.2851490522067817e-06,0.0032851490522067817,0.0032898048903592936
0.0001,0.08552521421332276,0.08552455220208068,3.312914451381044e-07,0.003312914451381044,0.0033100562104454445
1e-05,0.08552491606105893,0.08552484978052662,3.313918130187776e-08,0.003313918130187776,0.003314026615630627
1e-06,0.08552488623592644,0.0855248870050884,3.314048813152226e-09,0.003314048813152226,-0.00038458097817439807
1e-07,0.08552489064028043,0.08552488259050961,7.718402805778624e-09,0.07718402805778624,0.04024885411069157
1e-08,0.08552488194134833,0.08552488288873883,-9.805292966458268e-10,-0.09805292966458268,-0.04736952496919855
1e-09,0.08552488292521351,0.08552488291857158,3.335887122091208e-12,0.003335887122091208,0.0033209685001978073
1e-10,0.08552488292222857,0.08552488292156082,3.50941498084012e-13,0.00350941498084012,0.003338718190804002
1e-11,0.08552488292190889,0.08552489030982183,3.126665593100597e-14,0.003126665593100597,-369.39564670990245
1e-12,0.08552488292188332,0.08552488292189042,5.689893001203927e-15,0.005689893001203927,-0.003552713678800501
1e-13,0.08552488292188332,0.08552488292188047,5.689893001203927e-15,0.05689893001203927,0.014224732503009818
1e-14,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-15,0.08552488292188191,0.08552489030981186,4.288236432614667e-15,4.288236432614667,-3693964.9741829503
1e-16,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-17,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-18,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-19,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-20,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-21,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-22,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
