h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,0.09089349262637139,0.08064638111582138,0.005368609704493765,0.05368609704493765,0.05123555755275004
0.01,0.08602970776848892,0.08502822616655363,0.0005048248466112959,0.05048248466112959,0.05007408009676459
0.001,0.08557495358524353,0.08547497520077096,5.0070663365903156e-05,0.050070663365903156,0.04998919223628273
0.0001,0.08552986024159616,0.08551988242217039,4.977319718532658e-06,0.04977319718532658,0.04988909712885792
1e-05,0.0855253899021039,0.08552438251285073,5.06980226272491e-07,0.05069802262724909,0.05036946265843389
1e-06,0.08552493387062195,0.08552483958156012,5.094874432065577e-08,0.05094874432065577,0.04714453091109183
1e-07,0.08552488801728955,0.08552488523749902,5.0954119257262676e-09,0.050954119257262676,0.013898952683222277
1e-08,0.08552488343143486,0.08552488543926384,5.095572297442175e-10,0.05095572297442175,-0.10039144932028066
1e-09,0.08552488297281965,0.08552489025910709,5.0942028373412995e-11,0.050942028373412995,-3.6431437172579346
1e-10,0.08552488292700654,0.08552489030476115,5.1289111846486435e-12,0.051289111846486435,-36.88877307783667
1e-11,0.08552488292238905,0.08552488292137753,5.114242362935784e-13,0.051142423629357836,0.050576209886799006
1e-12,0.08552488292193304,0.08552488292185774,5.5414006716603126e-14,0.055414006716603126,0.03765043832260062
1e-13,0.08552488292188618,0.08552488292189184,8.548717289613705e-15,0.08548717289613705,-0.028310687127941492
1e-14,0.0855248903098147,0.08552488292187621,7.3879370676710465e-09,738793.7067671047,369396.92416027014
1e-15,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-16,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-17,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-18,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-19,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-20,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-21,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-22,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
