h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,inf,inf,inf,nan,nan
0.01,0.05102558214448718,0.08981998889347069,-0.03449930077739045,-3.4499300777390447,-1.9397203374491756
0.001,0.0812896296959091,0.08998752318992077,-0.00423525322596853,-4.23525322596853,-4.348946747005838
0.0001,0.08509136237298248,0.0859606901436254,-0.00043352054889514435,-4.335205488951443,-4.346638853214568
1e-05,0.08548142436772296,0.08556835501580595,-4.345855415466282e-05,-4.345855415466282,-4.34653240414945
1e-06,0.08552054329795673,0.08552923109152194,-4.339623920893154e-06,-4.339623920893154,-4.343896782603441
1e-07,0.08552445620299735,0.08552531685555885,-4.2671888027256966e-07,-4.267188802725697,-4.303262807481278
1e-08,0.08552483952823706,0.08552492631550399,-4.339364056971107e-08,-4.339364056971107,-4.339363346428371
1e-09,0.08552487858251075,0.08552488726126449,-4.339366879713147e-09,-4.339366879713147,-4.3393768717203685
1e-10,0.0855248824879605,0.08552488335584887,-4.33917124453842e-10,-4.33917124453842,-4.3394418614006725
1e-11,0.0855248828784993,0.08552489035324846,-4.3378328706822344e-11,-4.337832870682234,-373.7374583423492
1e-12,0.08552488291755524,0.08552488292623123,-4.3223896684096985e-12,-4.3223896684096985,-4.337995240799586
1e-13,0.08552488292144995,0.08552488292232377,-4.276717868734181e-13,-4.276717868734181,-4.369074546595186
1e-14,0.08552488292183927,0.08552488292193589,-3.835820550079916e-14,-3.835820550079916,-4.830857935900212
1e-15,0.08552488239167522,0.08552488292187906,-5.302024097542102e-10,-530202.4097542102,-265101.9195831772
1e-16,0.0855248829218748,0.08552488292187621,-2.831068712794149e-15,-28.310687127941492,-7.077671781985373
1e-17,0.0855248829218748,0.08552488292187624,-2.831068712794149e-15,-283.1068712794149,-72.16449660063518
1e-18,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-19,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-20,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-21,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
1e-22,0.08552488292187763,0.08552488292187763,0.0,0.0,0.0
