h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,0.002185391757076104,0.0028391463090239313,-0.0003085184179525413,-0.003085184179525413,-0.003268772759739136
0.01,0.002461344131072906,0.002526891687205989,-3.256604395573959e-05,-0.0032566043955739588,-0.003277377806654158
0.001,0.0024906340891229775,0.0024971912509906815,-3.276085905667969e-06,-0.003276085905667969,-0.0032785809338520266
0.0001,0.0024935823516424307,0.002494238047555996,-3.2782338621473173e-07,-0.0032782338621473173,-0.003278479567825343
1e-05,0.002493890475202875,0.002493956045152345,-1.9699825770658208e-08,-0.001969982577065821,-0.003278497473502284
1e-06,0.0024939068964991975,0.0024939265384015244,-3.2785294479253935e-09,-0.0032785294479253935,-0.009820951163419522
1e-07,0.0024939098471558055,0.0024939235877307056,-3.2787283998914063e-10,-0.0032787283998914063,-0.06870287450055912
1e-08,0.0024939101422299928,0.0024939102562152584,-3.2798652682686225e-11,-0.0032798652682686225,-0.005699263283531764
1e-09,0.0024939101717033054,0.0024939232631974164,-3.325340003357269e-12,-0.003325340003357269,-6.545747055497486
1e-10,0.0024939101747160066,0.0024939232602415587,-3.126388037344441e-13,-0.003126388037344441,-65.42762776007294
1e-11,0.002493910174957591,0.002493910175057067,-7.105427357601002e-14,-0.007105427357601002,-0.004973799150320701
1e-12,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-13,0.0024939101750428563,0.0024939101750286454,1.4210854715202004e-14,0.14210854715202004,0.07105427357601002
1e-14,0.002493923259900498,0.0024939101750286454,1.3084871852697688e-08,1308487.1852697688,654243.5926348844
1e-15,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-16,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-17,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-18,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-19,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-20,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-21,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
1e-22,0.0024939101750286454,0.0024939101750286454,0.0,0.0,0.0
