h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,0.01704861911900568,0.015395435354981557,0.0008344719550602564,0.008344719550602564,0.008265918820120621
0.01,0.0162969014618779,0.016131550477947676,8.275429793247469e-05,0.008275429793247469,0.008267549196511181
0.001,0.01622241551751391,0.016205880386500726,8.268353568485765e-06,0.008268353568485765,0.008267565506592245
0.0001,0.016214973928392662,0.016213320415260357,8.267644472370606e-07,0.008267644472370606,0.008267565661523868
1e-05,0.016214229839679684,0.016214064488364044,8.267573425868591e-08,0.00826757342586859,0.008267565781983066
1e-06,0.016214155431513277,0.016214138896379127,8.267567852549007e-09,0.008267567852549007,0.00826756707539289
1e-07,0.0162141479907012,0.016214146337191093,8.267557749519483e-10,0.008267557749519483,0.008267550533069823
1e-08,0.01621414724661918,0.016214147081266117,8.267375672943444e-11,0.008267375672943444,0.0082676532286996
1e-09,0.0162141471722147,0.016214147155677705,8.269274154315553e-12,0.008269274154315553,0.008268496998198316
1e-10,0.016214147164772985,0.01621414716311953,8.275602425555917e-13,0.008275602425555917,0.008267275752871228
1e-11,0.01621414716402414,0.01621414716386227,7.87148124459236e-14,0.00787148124459236,0.008093525849517391
1e-12,0.01621414716395375,0.016214147163935877,8.326672684688674e-15,0.008326672684688674,0.00893729534823251
1e-13,0.016214147163946424,0.01621414716394387,9.992007221626409e-16,0.009992007221626409,0.0127675647831893
1e-14,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-15,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-16,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-17,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-18,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-19,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-20,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-21,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
1e-22,0.016214147163945425,0.016214147163945425,0.0,0.0,0.0
