NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
269,-2.0300497870373597,9.294863225943203,2.154768777580369,4.188895812456053,0.10045779191368111,-7.982079885948679e-09,False,0.00045779191368110206,1334.2658967971802,10.392137507748737,496
270,-2.0300497870373597,9.294863225943203,2.154768777580369,4.188895812456053,0.10045779191368111,-7.982079885948679e-09,False,0.00045779191368110206,1339.4534103870392,10.392137507748737,498
271,-2.0300497870373597,9.294863225943203,2.154768777580369,4.188895812456053,0.10045779191368111,-7.982079885948679e-09,False,0.00045779191368110206,1344.6918516159058,10.392137507748737,500
272,-2.0300394075259725,9.29485390765501,2.154758454588144,4.188896101395092,0.10045746965604618,-7.981797223166609e-09,False,0.00045746965604617773,1349.8719487190247,10.392179551838357,502
273,-2.0300394075259725,9.29485390765501,2.154758454588144,4.188896101395092,0.10045746965604618,-7.981797223166609e-09,False,0.00045746965604617773,1355.2526552677155,10.392179551838357,504
274,-2.0300394075259725,9.29485390765501,2.154758454588144,4.188896101395092,0.10045746965604618,-7.981797223166609e-09,False,0.00045746965604617773,1360.5011475086212,10.392179551838357,506
275,-2.030043031996689,9.294857216956629,2.1547620408690262,4.188895988167992,0.10045758855510052,-7.981900917997109e-09,False,0.000457588555100516,1365.6493105888367,10.392165045052556,508
276,-2.0301636086418444,9.294966126467102,2.154881933882005,4.188892505106964,0.10046136740825147,-7.985206718075233e-09,False,0.0004613674082514646,1370.60609126091,10.391677029764809,510
277,-2.0301636086418444,9.294966126467102,2.154881933882005,4.188892505106964,0.10046136740825147,-7.985206718075233e-09,False,0.0004613674082514646,1375.9540565013885,10.391677029764809,512
278,-2.0301636086418444,9.294966126467102,2.154881933882005,4.188892505106964,0.10046136740825147,-7.985206718075233e-09,False,0.0004613674082514646,1380.7867994308472,10.391677029764809,513
279,-2.0301303403452953,9.294936145709663,2.154848834618689,4.188893451179201,0.10046033197634337,-7.984299887908719e-09,False,0.00046033197634336165,1386.121363401413,10.39181185963592,515
280,-2.0301303403452953,9.294936145709663,2.154848834618689,4.188893451179201,0.10046033197634337,-7.984299887908719e-09,False,0.00046033197634336165,1391.6065287590027,10.39181185963592,517
281,-2.0301303403452953,9.294936145709663,2.154848834618689,4.188893451179201,0.10046033197634337,-7.984299887908719e-09,False,0.00046033197634336165,1396.1532878875732,10.39181185963592,518
282,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1401.2498772144318,10.391656829803544,520
283,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1406.489399433136,10.391656829803544,522
284,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1411.590650320053,10.391656829803544,524
285,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1416.5457336902618,10.391656829803544,526
286,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1421.1157116889954,10.391656829803544,527
287,-2.0301686458196775,9.294970797352534,2.1548869242871254,4.18889233498852,0.10046153452792654,-7.985351713202249e-09,False,0.0004615345279265354,1425.5465824604034,10.391656829803544,528
288,-2.0302275305193698,9.295024074781686,2.154945478093187,4.188890617519115,0.10046338338503848,-7.986967753836893e-09,False,0.0004633833850384711,1430.8948285579681,10.391418517807354,530
