NMiter,Kp_h,Ki_h,Kp_th,Ki_th,Kd_th,Kp_V,Ki_V,Ts_h,M_h,SSe_h,SSe_V,Vmax,feas,feasResidual,Time(s),gradnorm,funCalls
102,0.0645174075666766,0.00670205943372508,2.0647452539395212,0.5778913435089441,0.22548146039230954,0.34926565296872125,0.06173967508081557,3.8896240090505096,0.019830814621171606,0.009349983120742422,-0.006543509172956874,20.81022805238641,False,0.008349983120742421,4042.249404191971,58362.61410060367,168
103,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4081.485920906067,50694.97078952307,170
104,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4118.863742589951,50694.97078952307,171
105,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4156.189047336578,50694.97078952307,172
106,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4195.3522889614105,50694.97078952307,174
107,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4235.052500009537,50694.97078952307,176
108,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4272.489102363586,50694.97078952307,177
109,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4309.476764678955,50694.97078952307,178
110,0.06675070292042665,0.0066772204935943436,2.119945615681109,0.5632068036887765,0.20686883954612567,0.344624631150237,0.0646044666199892,3.8496415193356737,0.019968597596296454,0.008256083678787718,-0.004710147942851961,20.8274911900702,False,0.007256083678787718,4349.570384263992,50694.97078952307,180
111,0.06777960205345664,0.006650183292406605,2.1670927774766575,0.572041779402114,0.2031552696642145,0.32324422500536987,0.06828200296017689,3.8395012499596937,0.01964256644730184,0.00767761737718331,-0.0022300115376836516,20.875817425489704,False,0.00667761737718331,4389.43838095665,49676.28563509734,182
112,0.06777960205345664,0.006650183292406605,2.1670927774766575,0.572041779402114,0.2031552696642145,0.32324422500536987,0.06828200296017689,3.8395012499596937,0.01964256644730184,0.00767761737718331,-0.0022300115376836516,20.875817425489704,False,0.00667761737718331,4428.884055614471,49676.28563509734,184
113,0.06777960205345664,0.006650183292406605,2.1670927774766575,0.572041779402114,0.2031552696642145,0.32324422500536987,0.06828200296017689,3.8395012499596937,0.01964256644730184,0.00767761737718331,-0.0022300115376836516,20.875817425489704,False,0.00667761737718331,4468.6849365234375,49676.28563509734,186
114,0.06777960205345664,0.006650183292406605,2.1670927774766575,0.572041779402114,0.2031552696642145,0.32324422500536987,0.06828200296017689,3.8395012499596937,0.01964256644730184,0.00767761737718331,-0.0022300115376836516,20.875817425489704,False,0.00667761737718331,4505.646854877472,49676.28563509734,187
115,0.06780589742910037,0.006649975518970898,2.155610555495031,0.5678119458062646,0.20375739609812749,0.3252658801443401,0.06817630478977164,3.8395461029871187,0.01974576559513874,0.00751718134119983,-0.002347941003002063,20.871495979380608,False,0.00651718134119983,4544.928704023361,49557.32579135155,189
116,0.06780589742910037,0.006649975518970898,2.155610555495031,0.5678119458062646,0.20375739609812749,0.3252658801443401,0.06817630478977164,3.8395461029871187,0.01974576559513874,0.00751718134119983,-0.002347941003002063,20.871495979380608,False,0.00651718134119983,4583.997365236282,49557.32579135155,191
117,0.06780589742910037,0.006649975518970898,2.155610555495031,0.5678119458062646,0.20375739609812749,0.3252658801443401,0.06817630478977164,3.8395461029871187,0.01974576559513874,0.00751718134119983,-0.002347941003002063,20.871495979380608,False,0.00651718134119983,4623.061473608017,49557.32579135155,193
118,0.06915554397542023,0.006622314409397366,2.2233664279245575,0.5564399941140541,0.18899803190100917,0.31441555747827965,0.07251347654302392,3.8287050030679386,0.01896155268993157,0.006043559173264157,-0.0013400871532809333,20.900965259621888,False,0.005043559173264157,4662.710441350937,46479.96221367508,195
119,0.06915554397542023,0.006622314409397366,2.2233664279245575,0.5564399941140541,0.18899803190100917,0.31441555747827965,0.07251347654302392,3.8287050030679386,0.01896155268993157,0.006043559173264157,-0.0013400871532809333,20.900965259621888,False,0.005043559173264157,4700.207099914551,46479.96221367508,196
120,0.06993465247556446,0.006614897682053693,2.2066887552049037,0.5554818732195266,0.19106977496698527,0.3219493607897762,0.06948094095258425,3.807419913472692,0.01973635616174127,0.007833691659399733,-0.0019872766096540317,20.885239676924638,False,0.006833691659399733,4740.43439912796,42986.226013940526,198
121,0.07091156545519603,0.00662003890680031,2.2881500321466275,0.5567907098081735,0.16801010709796593,0.30372100555716663,0.07641061245088987,3.7920905854749667,0.019758386924956704,0.005438448299287302,-0.0008991418544113117,20.934070518778125,False,0.004438448299287302,4779.850843667984,42923.591323576984,200
122,0.07091156545519603,0.00662003890680031,2.2881500321466275,0.5567907098081735,0.16801010709796593,0.30372100555716663,0.07641061245088987,3.7920905854749667,0.019758386924956704,0.005438448299287302,-0.0008991418544113117,20.934070518778125,False,0.004438448299287302,4816.973039627075,42923.591323576984,201
123,0.07091156545519603,0.00662003890680031,2.2881500321466275,0.5567907098081735,0.16801010709796593,0.30372100555716663,0.07641061245088987,3.7920905854749667,0.019758386924956704,0.005438448299287302,-0.0008991418544113117,20.934070518778125,False,0.004438448299287302,4853.964014291763,42923.591323576984,202
124,0.0744449496607675,0.006542769186365316,2.355680193321403,0.5334782048118902,0.15215019485452186,0.2920034645728571,0.07984232944089686,3.7532901487748784,0.019656563821458316,0.006417412613373585,-0.0007844093196673896,20.973479513237066,False,0.005417412613373585,4894.293128490448,35380.529481506375,204
125,0.0744449496607675,0.006542769186365316,2.355680193321403,0.5334782048118902,0.15215019485452186,0.2920034645728571,0.07984232944089686,3.7532901487748784,0.019656563821458316,0.006417412613373585,-0.0007844093196673896,20.973479513237066,False,0.005417412613373585,4931.605525493622,35380.529481506375,205
126,0.0744449496607675,0.006542769186365316,2.355680193321403,0.5334782048118902,0.15215019485452186,0.2920034645728571,0.07984232944089686,3.7532901487748784,0.019656563821458316,0.006417412613373585,-0.0007844093196673896,20.973479513237066,False,0.005417412613373585,4968.5838034152985,35380.529481506375,206
127,0.0744449496607675,0.006542769186365316,2.355680193321403,0.5334782048118902,0.15215019485452186,0.2920034645728571,0.07984232944089686,3.7532901487748784,0.019656563821458316,0.006417412613373585,-0.0007844093196673896,20.973479513237066,False,0.005417412613373585,5008.506785869598,35380.529481506375,208
128,0.07745120267066291,0.006501161251803021,2.527659605694897,0.536569003895659,0.11502658970959517,0.24700635964871587,0.09283658891967486,3.721234652486528,0.019722408570620183,0.00670748212046135,-0.0002739047380586612,21.117661285269573,False,0.00570748212046135,5048.095064401627,36801.551670111956,210
129,0.07745120267066291,0.006501161251803021,2.527659605694897,0.536569003895659,0.11502658970959517,0.24700635964871587,0.09283658891967486,3.721234652486528,0.019722408570620183,0.00670748212046135,-0.0002739047380586612,21.117661285269573,False,0.00570748212046135,5085.3535878658295,36801.551670111956,211
130,0.07745120267066291,0.006501161251803021,2.527659605694897,0.536569003895659,0.11502658970959517,0.24700635964871587,0.09283658891967486,3.721234652486528,0.019722408570620183,0.00670748212046135,-0.0002739047380586612,21.117661285269573,False,0.00570748212046135,5123.1023478508,36801.551670111956,212
131,0.07745120267066291,0.006501161251803021,2.527659605694897,0.536569003895659,0.11502658970959517,0.24700635964871587,0.09283658891967486,3.721234652486528,0.019722408570620183,0.00670748212046135,-0.0002739047380586612,21.117661285269573,False,0.00570748212046135,5163.69148182869,36801.551670111956,214
132,0.07745120267066291,0.006501161251803021,2.527659605694897,0.536569003895659,0.11502658970959517,0.24700635964871587,0.09283658891967486,3.721234652486528,0.019722408570620183,0.00670748212046135,-0.0002739047380586612,21.117661285269573,False,0.00570748212046135,5200.962642431259,36801.551670111956,215
133,0.07865686919282835,0.006481141518792742,2.537086530083858,0.519808613324684,0.10972676032678047,0.25380190079788145,0.09210082283271824,3.707917007882375,0.01982095673909852,0.006920641845439945,-0.0004164594560194246,21.098664843267617,False,0.005920641845439945,5240.296332120895,32767.306930190996,217
134,0.07857317030820382,0.006485549935600375,2.5659361547902466,0.5237822012955607,0.1045441486069083,0.2380741409487671,0.09657999385549275,3.713310933910517,0.01972774890012863,0.0063636166376142,-6.946859554801676e-05,21.151616044532773,False,0.0053636166376142,5279.679851531982,36539.60893367217,219
135,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5319.953942298889,35055.81401155642,221
136,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5359.601353168488,35055.81401155642,223
137,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5398.749747753143,35055.81401155642,225
138,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5436.222791194916,35055.81401155642,226
139,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5476.416024208069,35055.81401155642,228
140,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5515.735666275024,35055.81401155642,230
141,0.07999906977831037,0.006458228839527076,2.6026016391691447,0.516406585339732,0.09377663026053906,0.23190847353772448,0.09892385782706636,3.698772398880019,0.019891778703658287,0.007245830217783578,1.9959515842771225e-05,21.177613513261836,False,0.006245830217783578,5552.776450872421,35055.81401155642,231
142,0.08076707100926203,0.006443474986213791,2.6221505928915736,0.505911902187657,0.08985672991117666,0.23020101896491252,0.09991416711758785,3.69434342299609,0.019779770479553177,0.007261620838789895,1.9842704730876903e-05,21.185548804454918,False,0.006261620838789895,5593.039662837982,33892.02990997746,233
143,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5632.515071392059,35574.65547877138,235
144,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5672.110871553421,35574.65547877138,237
145,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5712.092929124832,35574.65547877138,239
146,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5751.506259202957,35574.65547877138,241
147,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5791.5856375694275,35574.65547877138,243
148,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5829.278286218643,35574.65547877138,244
149,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5866.108528137207,35574.65547877138,245
150,0.08028569592384607,0.006460290159463119,2.6301652470399217,0.5133221988628243,0.08672459369403382,0.22754697766995824,0.10098977362767025,3.695923231640947,0.01990752118214063,0.006870523855738497,6.205118405588905e-05,21.195021625730202,False,0.005870523855738497,5903.0265872478485,35574.65547877138,246
151,0.08047801696753565,0.006455820265807107,2.623689012499023,0.5084644027971152,0.08708656885464579,0.2273899197935854,0.10128742651622372,3.696416400378927,0.019914189391144116,0.00669072477661814,5.5352546063147656e-05,21.19588797949185,False,0.00569072477661814,5942.121684074402,35318.09625307814,248
152,0.08076268495987837,0.0064507639599847635,2.617358647876488,0.5038618707841234,0.08689335740252654,0.233228030395075,0.09998313956646698,3.69169865700053,0.01998190105739181,0.006861462282898856,-2.2135930805688986e-05,21.175447447583586,False,0.005861462282898856,5981.33921957016,33319.127773247,250
153,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6020.399722576141,32784.01110921531,252
154,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6059.899563550949,32784.01110921531,254
155,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6099.856407403946,32784.01110921531,256
156,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6138.858776330948,32784.01110921531,258
157,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6175.7143404483795,32784.01110921531,259
158,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6212.767949104309,32784.01110921531,260
159,0.08041861863068961,0.006464457856397071,2.609107477051835,0.4972049043796545,0.0882123971812564,0.23860971487931226,0.09933106935323155,3.6959529271535563,0.019874353024248118,0.00575296995863539,-0.00010053907471885282,21.155827306379475,False,0.00475296995863539,6249.533163070679,32784.01110921531,261
160,0.08108456872567615,0.0064489257568537805,2.5950063378795374,0.4831194455333565,0.08763898468932846,0.24300118284612937,0.09907195568770633,3.692797755954318,0.019875167114998996,0.0055126784545507235,-0.00018436124991794145,21.142163106948097,False,0.0045126784545507235,6288.703776359558,30716.875617507856,263
161,0.08108456872567615,0.0064489257568537805,2.5950063378795374,0.4831194455333565,0.08763898468932846,0.24300118284612937,0.09907195568770633,3.692797755954318,0.019875167114998996,0.0055126784545507235,-0.00018436124991794145,21.142163106948097,False,0.0045126784545507235,6328.428286314011,30716.875617507856,265
162,0.08108456872567615,0.0064489257568537805,2.5950063378795374,0.4831194455333565,0.08763898468932846,0.24300118284612937,0.09907195568770633,3.692797755954318,0.019875167114998996,0.0055126784545507235,-0.00018436124991794145,21.142163106948097,False,0.0045126784545507235,6365.366409301758,30716.875617507856,266
163,0.08108456872567615,0.0064489257568537805,2.5950063378795374,0.4831194455333565,0.08763898468932846,0.24300118284612937,0.09907195568770633,3.692797755954318,0.019875167114998996,0.0055126784545507235,-0.00018436124991794145,21.142163106948097,False,0.0045126784545507235,6402.335110664368,30716.875617507856,267
164,0.08172309535525685,0.006447110464719394,2.6411536231512205,0.4766852689600658,0.07619199423273293,0.23600434314698354,0.10232119855332455,3.686800830807863,0.01987506013015512,0.0050950682666695,-9.94005651548946e-05,21.16906741749494,False,0.0040950682666695,6441.638031721115,31046.763457816338,269
165,0.08172309535525685,0.006447110464719394,2.6411536231512205,0.4766852689600658,0.07619199423273293,0.23600434314698354,0.10232119855332455,3.686800830807863,0.01987506013015512,0.0050950682666695,-9.94005651548946e-05,21.16906741749494,False,0.0040950682666695,6479.277713537216,31046.763457816338,270
166,0.08172309535525685,0.006447110464719394,2.6411536231512205,0.4766852689600658,0.07619199423273293,0.23600434314698354,0.10232119855332455,3.686800830807863,0.01987506013015512,0.0050950682666695,-9.94005651548946e-05,21.16906741749494,False,0.0040950682666695,6516.2782661914825,31046.763457816338,271
167,0.08170317340083316,0.006450086850635662,2.5786374480523655,0.4497215149369138,0.08618892443442233,0.26117940218388214,0.09699576365501406,3.692167430756763,0.01960044892378129,0.00320248637778775,-0.0004747871445154317,21.084914851214204,False,0.00220248637778775,6555.440932035446,26207.44208353608,273
168,0.08170317340083316,0.006450086850635662,2.5786374480523655,0.4497215149369138,0.08618892443442233,0.26117940218388214,0.09699576365501406,3.692167430756763,0.01960044892378129,0.00320248637778775,-0.0004747871445154317,21.084914851214204,False,0.00220248637778775,6592.326176404953,26207.44208353608,274
169,0.08170317340083316,0.006450086850635662,2.5786374480523655,0.4497215149369138,0.08618892443442233,0.26117940218388214,0.09699576365501406,3.692167430756763,0.01960044892378129,0.00320248637778775,-0.0004747871445154317,21.084914851214204,False,0.00220248637778775,6630.0909922122955,26207.44208353608,275
170,0.08277302937128464,0.0064393427243776315,2.577934257152217,0.4280074964416831,0.07885826716844135,0.26690522473348666,0.09771459231004653,3.6858789182561833,0.019694570156377978,0.0021041776186763173,-0.0005405869183832124,21.070683680879668,False,0.0011041776186763172,6670.6729164123535,23683.665786442045,277
171,0.08277302937128464,0.0064393427243776315,2.577934257152217,0.4280074964416831,0.07885826716844135,0.26690522473348666,0.09771459231004653,3.6858789182561833,0.019694570156377978,0.0021041776186763173,-0.0005405869183832124,21.070683680879668,False,0.0011041776186763172,6707.914100885391,23683.665786442045,278
172,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6747.312841892242,21270.70362993812,280
173,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6784.80079293251,21270.70362993812,281
174,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6821.833220005035,21270.70362993812,282
175,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6859.381513118744,21270.70362993812,283
176,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6897.120880365372,21270.70362993812,284
177,0.08397544130082696,0.006421686276733741,2.5957940514332725,0.40189107166184423,0.07143982698759585,0.27082637449321667,0.09885494191673058,3.682352860141809,0.01938085330975952,0.0008410567100725075,-0.0005951405826891687,21.0620340426906,True,0.0,6933.895174503326,21270.70362993812,285
178,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,6973.908988714218,23802.94373603152,287
179,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,7010.7643139362335,23802.94373603152,288
180,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,7049.121760368347,23802.94373603152,289
181,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,7086.869302034378,23802.94373603152,290
182,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,7126.259955406189,23802.94373603152,292
183,0.0843640704055229,0.006420873153348626,2.664218908053332,0.4178194519184606,0.05847515094542172,0.2512407636557513,0.1037009149513396,3.6720141964703137,0.019752895603539593,0.002332193238530067,-0.0003439648608853929,21.1250247229304,False,0.001332193238530067,7163.2239027023315,23802.94373603152,293
184,0.08637186140109634,0.006390952258913897,2.633287754984325,0.36340946991164047,0.05444088969849875,0.2761994907502789,0.10098837343368375,3.6696901494221645,0.019274052298287176,-0.00039064711009473285,-0.0006643753476751613,21.052713377856936,True,0.0,7202.455110549927,17334.18082251854,295
185,0.0865857442965999,0.00638874806906546,2.6510741331373335,0.3638688668967801,0.05073279979911932,0.2714477030711002,0.10242483023921592,3.6671873505372417,0.019320398914783335,-0.00019092264150799565,-0.0006130907032932953,21.06734324904201,True,0.0,7242.132961273193,17687.345228575916,297
186,0.0865857442965999,0.00638874806906546,2.6510741331373335,0.3638688668967801,0.05073279979911932,0.2714477030711002,0.10242483023921592,3.6671873505372417,0.019320398914783335,-0.00019092264150799565,-0.0006130907032932953,21.06734324904201,True,0.0,7282.228338956833,17687.345228575916,299
187,0.0865857442965999,0.00638874806906546,2.6510741331373335,0.3638688668967801,0.05073279979911932,0.2714477030711002,0.10242483023921592,3.6671873505372417,0.019320398914783335,-0.00019092264150799565,-0.0006130907032932953,21.06734324904201,True,0.0,7321.694403886795,17687.345228575916,301
188,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7361.38130068779,19932.62185281243,303
189,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7398.722618103027,19932.62185281243,304
190,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7436.228218078613,19932.62185281243,305
191,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7476.16606760025,19932.62185281243,307
192,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7515.341856002808,19932.62185281243,309
193,0.08597811123774979,0.006393495170142623,2.661012710857803,0.38351374039434105,0.05270521264803485,0.2618685233950077,0.10336869625370675,3.667103968899655,0.01949608277747245,0.0011065796397957683,-0.0004982136758755473,21.094821976195135,False,0.00010657963979576832,7552.66598367691,19932.62185281243,310
194,0.08696850965845182,0.006383424239690876,2.6533762366964373,0.35908446413386386,0.047838811257683335,0.2726013113053155,0.10268475142095673,3.6646776737624323,0.019380356949702145,-0.00021659125660278278,-0.0006247429588839282,21.065034734774915,True,0.0,7591.890297651291,17192.821109553013,312
195,0.08696850965845182,0.006383424239690876,2.6533762366964373,0.35908446413386386,0.047838811257683335,0.2726013113053155,0.10268475142095673,3.6646776737624323,0.019380356949702145,-0.00021659125660278278,-0.0006247429588839282,21.065034734774915,True,0.0,7628.777902603149,17192.821109553013,313
196,0.08696850965845182,0.006383424239690876,2.6533762366964373,0.35908446413386386,0.047838811257683335,0.2726013113053155,0.10268475142095673,3.6646776737624323,0.019380356949702145,-0.00021659125660278278,-0.0006247429588839282,21.065034734774915,True,0.0,7668.085924386978,17192.821109553013,315
197,0.08696850965845182,0.006383424239690876,2.6533762366964373,0.35908446413386386,0.047838811257683335,0.2726013113053155,0.10268475142095673,3.6646776737624323,0.019380356949702145,-0.00021659125660278278,-0.0006247429588839282,21.065034734774915,True,0.0,7707.5975251197815,17192.821109553013,317
198,0.08696850965845182,0.006383424239690876,2.6533762366964373,0.35908446413386386,0.047838811257683335,0.2726013113053155,0.10268475142095673,3.6646776737624323,0.019380356949702145,-0.00021659125660278278,-0.0006247429588839282,21.065034734774915,True,0.0,7746.914184331894,17192.821109553013,319
199,0.08659430279631836,0.006384854783783664,2.658412667937953,0.3724663987225153,0.05033501080293085,0.26694752963579005,0.10283567246430783,3.6640155200142446,0.019498303509355986,0.0008170687484181371,-0.0005633763160339811,21.080713369027,True,0.0,7787.234851360321,18274.923108290546,321
200,0.08659430279631836,0.006384854783783664,2.658412667937953,0.3724663987225153,0.05033501080293085,0.26694752963579005,0.10283567246430783,3.6640155200142446,0.019498303509355986,0.0008170687484181371,-0.0005633763160339811,21.080713369027,True,0.0,7827.277127981186,18274.923108290546,323
201,0.08659430279631836,0.006384854783783664,2.658412667937953,0.3724663987225153,0.05033501080293085,0.26694752963579005,0.10283567246430783,3.6640155200142446,0.019498303509355986,0.0008170687484181371,-0.0005633763160339811,21.080713369027,True,0.0,7866.504961013794,18274.923108290546,325
