kp,ki,kd,Ts,M,SSe,SSe_abs
0.5,0.5000000000070707,0.5,22.327610901058428,0.016367306774392354,0.1549985192293396,0.1549985192293396
0.5,0.500000000009091,0.5,22.327610901052672,0.01636730677431905,0.15499851922827534,0.15499851922827534
0.5,0.5000000000111111,0.5,22.327610901047553,0.01636730677424573,0.1549985192272032,0.1549985192272032
0.5,0.5000000000131313,0.5,22.3276109010418,0.01636730677417579,0.1549985192261294,0.1549985192261294
0.5,0.5000000000151515,0.5,22.327610901036234,0.016367306774101923,0.15499851922505603,0.15499851922505603
0.5,0.5000000000171717,0.5,22.32761090103058,0.016367306774027788,0.15499851922398944,0.15499851922398944
0.5,0.5000000000191919,0.5,22.327610901025082,0.016367306773956397,0.1549985192229153,0.1549985192229153
0.5,0.5000000000212121,0.5,22.327610901019504,0.01636730677388842,0.1549985192218477,0.1549985192218477
0.5,0.5000000000232323,0.5,22.32761090101392,0.016367306773807974,0.154998519220774,0.154998519220774
0.5,0.5000000000252526,0.5,22.327610901008335,0.016367306773739182,0.1549985192197051,0.1549985192197051
0.5,0.5000000000272727,0.5,22.327610901002696,0.01636730677366689,0.1549985192186386,0.1549985192186386
0.5,0.5000000000292929,0.5,22.327610900997513,0.016367306773594287,0.1549985192175698,0.1549985192175698
0.5,0.5000000000313132,0.5,22.327610900991793,0.016367306773519233,0.15499851921648955,0.15499851921648955
0.5,0.5000000000333333,0.5,22.32761090098614,0.016367306773447478,0.15499851921542362,0.15499851921542362
0.5,0.5000000000353535,0.5,22.327610900980407,0.016367306773374238,0.1549985192143558,0.1549985192143558
0.5,0.5000000000373738,0.5,22.327610900975355,0.01636730677330279,0.15499851921328556,0.15499851921328556
0.5,0.5000000000393939,0.5,22.327610900969624,0.01636730677323134,0.15499851921221508,0.15499851921221508
0.5,0.5000000000414141,0.5,22.327610900963876,0.016367306773159805,0.15499851921114005,0.15499851921114005
0.5,0.5000000000434344,0.5,22.32761090095825,0.01636730677308275,0.1549985192100719,0.1549985192100719
0.5,0.5000000000454545,0.5,22.327610900953044,0.01636730677301367,0.15499851920900165,0.15499851920900165
0.5,0.5000000000474748,0.5,22.327610900947427,0.016367306772941043,0.1549985192079314,0.1549985192079314
0.5,0.500000000049495,0.5,22.32761090094164,0.01636730677286716,0.1549985192068576,0.1549985192068576
0.5,0.5000000000515151,0.5,22.327610900936183,0.016367306772793456,0.15499851920579277,0.15499851920579277
0.5,0.5000000000535354,0.5,22.327610900930797,0.016367306772724136,0.15499851920471697,0.15499851920471697
0.5,0.5000000000555556,0.5,22.327610900925297,0.01636730677264985,0.15499851920364927,0.15499851920364927
0.5,0.5000000000575757,0.5,22.32761090091963,0.016367306772578194,0.154998519202575,0.154998519202575
0.5,0.500000000059596,0.5,22.327610900913832,0.016367306772503698,0.15499851920150998,0.15499851920150998
0.5,0.5000000000616162,0.5,22.327610900908418,0.01636730677243475,0.15499851920043983,0.15499851920043983
0.5,0.5000000000636363,0.5,22.327610900903096,0.01636730677236048,0.15499851919936625,0.15499851919936625
0.5,0.5000000000656566,0.5,22.327610900897508,0.016367306772285543,0.1549985191982921,0.1549985191982921
0.5,0.5000000000676768,0.5,22.32761090089149,0.016367306772216275,0.15499851919722585,0.15499851919722585
0.5,0.5000000000696969,0.5,22.327610900886214,0.016367306772143403,0.15499851919615648,0.15499851919615648
0.5,0.5000000000717172,0.5,22.32761090088081,0.01636730677206864,0.15499851919509133,0.15499851919509133
0.5,0.5000000000737373,0.5,22.32761090087521,0.016367306771999202,0.1549985191940163,0.1549985191940163
0.5,0.5000000000757576,0.5,22.327610900869303,0.016367306771923853,0.15499851919294794,0.15499851919294794
0.5,0.5000000000777778,0.5,22.327610900863945,0.016367306771855404,0.1549985191918697,0.1549985191918697
0.5,0.500000000079798,0.5,22.327610900858485,0.016367306771779017,0.1549985191908021,0.1549985191908021
0.5,0.5000000000818182,0.5,22.327610900853045,0.016367306771707203,0.15499851918973306,0.15499851918973306
0.5,0.5000000000838384,0.5,22.327610900847144,0.01636730677163527,0.1549985191886648,0.1549985191886648
0.5,0.5000000000858585,0.5,22.32761090084179,0.016367306771564713,0.154998519187593,0.154998519187593
0.5,0.5000000000878788,0.5,22.327610900836273,0.01636730677149002,0.15499851918652452,0.15499851918652452
0.5,0.500000000089899,0.5,22.327610900830944,0.01636730677141842,0.15499851918545315,0.15499851918545315
0.5,0.5000000000919191,0.5,22.327610900825025,0.016367306771342977,0.15499851918438,0.15499851918438
0.5,0.5000000000939394,0.5,22.327610900819508,0.01636730677127403,0.15499851918330987,0.15499851918330987
0.5,0.5000000000959596,0.5,22.32761090081406,0.01636730677119946,0.15499851918224117,0.15499851918224117
0.5,0.5000000000979798,0.5,22.327610900808722,0.01636730677112772,0.15499851918116925,0.15499851918116925
0.5,0.5000000001,0.5,22.327610900802807,0.016367306771056214,0.15499851918010266,0.15499851918010266
